listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
26556624,Dubai Marina Walking distance to metro Marina View,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5dc5a2f3-2773-45b9-b240-0a3f200d96ac.jpg,20,25117311,Mahwish Ali,"116169121,565997012,690688705","William,Muhammad,Angelica",false,25.0755,55.1370,2,1,1,1.0,false,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Lake access,Pool,Kitchen,Free parking on premises,Hot water kettle,Pets allowed,Gym,Elevator,Trash compactor,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance,Sound system,Bathtub,Crib,Room-darkening shades,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Long term stays allowed,Safe,Dining table,Toaster",false,2,Strict,AED,40,0,26,4.38,4.4,4.3,4.5,4.2,4.8,4.3,15958.0,58615.0,185.5,681.2,0.2,0.4,43.7,160.6,72.9,267.6,77,146,288,365,0.0,0.0,128.4,471.5,0.0,0.0,0.0,0.0,0.0,0.0,0,44,90,90
26610786,"Home Studio Dubai . WIFI , Comfy, Modern, Central",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/af8fb26c-30af-4ee9-a512-50b38352a256.jpg,15,200072790,Sina,"","",true,25.2282,55.3371,1,,1,1.0,false,"TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Gym,Mini fridge,Elevator,Trash compactor,Free street parking,Drying rack for clothing,Heating,Clothing storage,Washer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Sound system,High chair,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Sauna,Exercise equipment,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Dining table",,2,Moderate,AED,,,106,4.71,4.7,4.9,4.7,4.9,4.7,4.7,1716.0,6308.0,59.5,218.5,0.1,0.0,4.7,17.3,0.0,0.0,29,0,336,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
26637687,Marina-View Oasis With Balcony Steps From The Sea,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-26637687/original/3abd846f-43f4-4e14-80cf-2da0d4ed29a1.jpeg,29,51561369,Nasma Luxury Stays,116017475,A,false,25.0850,55.1425,2,1,1,1.5,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Gym,Elevator,Trash compactor,Outdoor furniture,Cleaning products,Drying rack for clothing,Clothing storage,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Bathtub,High chair,Crib,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Oven,Stove,Single level home,Shower gel,Patio or balcony,Long term stays allowed,Safe,Dining table,Toaster",true,1,Moderate,AED,66,0,34,4.26,4.5,4.4,4.3,4.5,4.6,4.3,9497.0,34884.0,193.7,711.6,0.1,0.2,26.0,95.6,27.9,102.3,53,24,312,365,1662.0,6106.0,137.5,505.0,0.1,0.0,18.5,67.8,0.0,0.0,11,0,79,90
26760020,"Hospitality Expert LW202: D Mall, Opera, Fountain",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/0e4190bc-6297-4c27-ab49-f23f7c46822d.jpg,71,94514490,Hospitalityexpert,"15363323,118477065,425371568,672013051,688142789","Hospitality Expert,Hospitality Expert,Hospitality Expert,Hospitality Expert,Hospitality Expert",true,25.1965,55.2695,6,2,3,2.5,false,"High chair,TV,Children’s books and toys,Wifi,Air conditioning,Pool,Crib,Kitchen,Pack ’n play/Travel crib,Free parking on premises,Hot water kettle,Pets allowed,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,BBQ grill,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance,Toaster,Bathtub",true,1,Super Strict 30 Days,AED,54,0,171,4.68,4.7,4.8,4.7,4.8,4.9,4.6,41842.0,153681.0,238.6,876.4,0.5,0.5,114.6,421.0,128.7,472.9,170,40,195,365,10952.0,40224.0,203.4,747.2,0.6,0.0,121.7,446.9,0.0,0.0,52,0,38,90
27195625,Entire 1 Bedroom apartment in Dubai Sports City !,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b53a2812-8cb9-4e71-8755-bf2668ff44c4.jpg,11,114298720,Rostane,"","",false,25.0427,55.2171,4,2,2,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Ethernet connection,Pocket wifi,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Iron",,10,Strict,AED,10,,3,5.0,4.7,5.0,4.0,5.0,4.7,4.7,1269.0,4660.0,108.4,398.3,0.0,0.0,3.5,12.8,0.0,0.0,12,0,353,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
27303197,Elite Royal Apartment 4BR + full Burj Khalifa view,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/07d298ec-323e-4274-803e-6606c64ae3eb.jpg,24,24281173,Elite Royal Apartments,"","",false,25.1937,55.2727,10,4,5,3.5,false,"TV,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Essentials,Free parking on premises,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Gym,Elevator",true,1,Strict,AED,106,0,99,4.79,4.7,4.8,4.6,4.8,5.0,4.5,95508.0,350797.0,578.9,2126.4,0.4,0.4,261.7,961.1,265.3,974.4,154,5,211,365,13185.0,48427.0,411.9,1512.9,0.4,0.4,146.5,538.1,155.1,569.7,33,5,57,90
27479578,Charming studio @ Dubai Marina,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/7b9ff6e8-b65c-4616-996b-b4cee4abbaaa.jpg,15,136568724,Romana,"","",false,25.0823,55.1448,2,1,1,1.0,false,"Wifi,Waterfront,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Breakfast,Elevator,Bed linens,Hot tub,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron",false,3,Flexible,AED,40,0,32,5.0,5.0,5.0,4.8,5.0,5.0,4.9,7283.0,26750.0,90.5,332.3,0.2,0.3,20.0,73.3,24.2,88.9,81,64,284,365,0.0,0.0,114.2,419.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
27575992,Spacious One Bedroom in Central of Dubai,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-27575992/original/1688c1b6-c657-4957-ac7f-13edceb444f4.jpeg,22,30450757,Carpe Diem Lifestyle,174930611,Nakiyemba,false,25.2287,55.2856,2,1,1,1.5,false,"High chair,TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Hot water,Gym,Body soap,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Sun loungers,Toaster,Bathtub",true,1,Moderate,AED,34,0,46,4.5,4.5,4.5,4.5,4.5,4.8,4.4,4244.0,15585.0,116.8,429.0,0.1,0.0,11.6,42.7,0.0,0.0,34,0,331,365,187.0,687.0,97.6,358.5,0.0,0.0,2.1,7.6,0.0,0.0,2,0,88,90
27676831,JBR Whole Studio|2 Min to Beach|5 Min to Ain Dubai,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjc2NzY4MzE%3D/original/3fa30bf6-f992-4b72-b872-21c2c8d56374.jpeg,34,129809422,俊,"","",true,25.0729,55.1297,4,1,2,1.0,false,"TV,Wifi,Waterfront,Air conditioning,Lake access,Pool,Kitchen,Free parking on premises,Hot water kettle,Paid parking off premises,Gym,Elevator,Cleaning products,Drying rack for clothing,Heating,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Beach access,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Bathtub,Crib,Room-darkening shades,Children’s dinnerware,Game console,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Single level home,Exercise equipment,Shower gel,Luggage dropoff allowed,Long term stays allowed,Dining table,Outdoor playground,Baking sheet",true,1,Moderate,AED,26,0,293,4.88,4.9,4.9,4.8,5.0,5.0,4.9,35382.0,129953.0,106.0,389.3,0.9,0.0,96.9,356.0,0.0,0.0,327,0,38,365,5671.0,20831.0,86.6,318.0,0.7,0.0,63.0,231.5,0.0,0.0,65,0,25,90
27688348,"Modern Beach Studio, Murjan 5, JBR",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/cdcce6b5-61de-41a1-a334-889a7559bdcb.jpg,8,14211907,Rwaida,"","",false,25.0829,55.1399,4,,1,1.0,false,"High chair,TV,Children’s books and toys,Wifi,Air conditioning,Pool,Crib,Kitchen,Free parking on premises,Pets allowed,Hot water,Gym,Elevator,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Washer,Dryer,Smoke alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",,3,Strict,AED,,,9,4.33,4.7,4.8,4.4,4.1,4.9,4.1,3339.0,12264.0,145.4,534.0,0.1,0.0,9.1,33.6,0.0,0.0,22,0,343,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
27789986,GuestReady Holiday Homes - Industrial Chic,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/prohost-api/Hosting-27789986/original/d0699659-e542-4cd3-92eb-8c9e048a2317.jpeg,42,402191311,GuestReady,189319105,GuestReady,false,25.0707,55.1402,3,,2,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Hot water,Gym,Elevator,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Oven,Wine glasses,Washer,First aid kit,Fire extinguisher,Essentials,Safe,Shampoo,Hangers,Hair dryer,Iron,Toaster,Bathtub",true,1,Firm,AED,87,0,101,4.68,4.6,4.7,4.7,4.7,4.8,4.5,85438.0,313824.0,366.4,1345.7,0.6,0.6,234.1,859.8,240.7,884.0,223,10,142,365,6843.0,25136.0,207.0,760.4,0.3,0.0,76.0,279.3,0.0,0.0,31,0,59,90
27841315,Savoy Park Hotel Service Apartments- Studio Ref136,Room in aparthotel,private_room,https://a0.muscache.com/im/pictures/a9fa97d7-c2aa-4544-972b-06d26cd8af51.jpg,65,223951577,Savoy Park Hotel Apartments,187035343,Savoy Dubai,false,25.2527,55.2972,2,,1,1.0,false,"High chair,TV,Wifi,Air conditioning,Pool,Crib,Kitchen,Free parking on premises,Paid parking off premises,Smoking allowed,Hot water,Gym,Elevator,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Paid parking on premises,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Backyard,Beach essentials,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",true,1,Flexible,AED,0,0,40,4.63,4.7,4.7,4.8,4.7,4.6,4.7,3070.0,11275.0,88.4,324.8,0.1,0.0,8.4,30.9,0.0,0.0,28,0,337,365,752.0,2763.0,57.2,209.9,0.1,0.0,8.4,30.7,0.0,0.0,13,0,77,90
27842669,Savoy Central Service Apartment | Studio  Ref113,Entire guesthouse,entire_home,https://a0.muscache.com/im/pictures/ba681f29-4d23-4f53-b42e-e97b411b520f.jpg,75,97271655,Central Hotel Apartment,187035343,Savoy Dubai,false,25.2574,55.2892,3,,4,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Paid parking off premises,Smoking allowed,Gym,Conditioner,Elevator,Free street parking,Hot tub,Drying rack for clothing,Heating,Paid parking on premises,Clothing storage,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outlet covers,Bathtub,High chair,Crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Single level home,Shower gel,Patio or balcony,Backyard,Beach essentials,Luggage dropoff allowed,Long term stays allowed,Safe,Cleaning before checkout",false,1,Flexible,AED,0,0,41,4.46,4.6,4.5,4.7,4.6,4.3,4.4,3130.0,11498.0,93.4,343.1,0.1,0.0,8.6,31.5,0.0,0.0,21,0,344,365,0.0,0.0,56.3,206.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
28148514,GuestReady Holiday Homes - The Yellow Door,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/prohost-api/Hosting-28148514/original/f47eda28-94d9-49ff-a59e-eb3b8d9a7fa3.jpeg,30,189319105,GuestReady,"","",false,25.2095,55.2779,2,,1,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Oven,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Safe,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",true,1,Super Strict 30 Days,AED,0,0,92,4.54,4.7,4.8,4.3,4.8,5.0,4.4,103079.0,378605.0,402.0,1476.4,0.6,0.6,282.4,1037.3,294.5,1081.7,220,15,145,365,800.0,2938.0,227.1,834.3,0.0,0.0,8.9,32.6,0.0,0.0,4,0,86,90
28201538,Large Boutique Condo by Metro - Walk to the Beach!,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-28201538/original/a02daf42-5f78-4b33-9bbc-e0d121779c3c.jpeg,53,10669123,Zamil,"","",true,25.0702,55.1411,4,1,2,1.0,false,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Lake access,Pool,Kitchen,Free parking on premises,Gym,Conditioner,Elevator,Hot tub,Cleaning products,Drying rack for clothing,Paid parking on premises,Clothing storage,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Outlet covers,Bathtub,High chair,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Long term stays allowed,Toaster",true,1,Strict,AED,44,0,161,4.89,4.9,4.9,4.8,5.0,4.9,4.8,33896.0,124493.0,165.7,608.7,0.6,0.9,92.9,341.1,145.5,534.3,203,132,162,365,0.0,0.0,161.9,594.7,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
28378813,Large Luxurious Studio at The Address Dubai Mall,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/7f712de4-e44e-4f81-bdcd-2dbbeb94222e.jpg,45,92303759,Mehak,"","",false,25.1991,55.2781,2,1,,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Room-darkening shades,Hot water,Gym,Elevator,Outdoor furniture,Microwave,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Sauna,Paid parking on premises,Clothing storage,Stove,Wine glasses,Washer,Dryer,Single level home,Smoke alarm,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Safe,Shampoo,Children's playroom,Hangers,Hair dryer,Iron,Freezer,Private entrance,Bathtub",,1,Strict,AED,68,,84,4.87,4.9,4.8,4.9,4.9,4.9,4.8,6715.0,24668.0,255.9,940.0,0.1,0.0,18.4,67.6,0.0,0.0,25,0,340,365,3306.0,12145.0,298.6,1096.9,0.1,0.0,36.7,134.9,0.0,0.0,11,0,79,90
28393028,"The Original - Pool , fast wifi and 24hr security",Entire rental unit,entire_home,https://a0.muscache.com/im/ml/photo_enhancement/pictures/miso/Hosting-28393028/original/c2664501-7f4e-4b85-b0a9-17483cda3152.jpeg,18,111884452,Fns,"","",true,25.1906,55.2709,3,,2,1.0,false,"High chair,TV,Wifi,Air conditioning,Pool,Crib,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Free street parking,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Patio or balcony,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Private entrance",,1,Moderate,AED,27,,180,4.76,4.8,4.8,4.8,4.8,4.9,4.7,9248.0,33965.0,153.5,563.8,0.2,0.4,25.3,93.1,45.6,167.3,72,162,293,365,3053.0,11214.0,113.2,416.0,0.3,0.0,33.9,124.6,0.0,0.0,27,0,63,90
28433584,Lux 3 BR in Dubai Marina opp JBR near Beach,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjg0MzM1ODQ%3D/original/4d1998e7-1f2a-4f80-9aa3-2cead5252344.jpeg,40,427619937,Hafida,2500552,Patrick,false,25.0723,55.1324,8,3,6,3.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Gym,Conditioner,Elevator,Outdoor furniture,Drying rack for clothing,Heating,Coffee,Clothing storage,Washer,Beach access,Smoke alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Freezer,Private entrance,Bathtub,High chair,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Exercise equipment,Shower gel,Patio or balcony,Beach essentials,Long term stays allowed,Dining table,Sun loungers,Toaster",true,3,Firm,AED,0,0,107,4.79,4.9,4.9,4.8,4.9,5.0,4.8,39875.0,146465.0,223.2,819.9,0.4,0.6,109.2,401.3,136.1,499.9,162,72,203,365,0.0,0.0,201.6,740.4,0.0,0.0,0.0,0.0,0.0,0.0,0,70,90,90
28436078,⭐ Elegant and spacious 2 bedroom in Dubai ⭐,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/03fdc2d0-afa8-47a4-8c91-7eac7d0073b9.jpg,29,205705649,Fuad,"","",true,25.2924,55.3965,6,2,3,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Body soap,Conditioner,Elevator,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",,2,Moderate,AED,41,,70,4.84,4.9,4.8,4.9,4.9,4.4,4.7,14522.0,53327.0,117.6,432.1,0.3,0.3,39.8,146.1,41.5,152.4,122,15,243,365,0.0,0.0,116.4,427.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
28559712,LUX | The Ultimate Lake View Residence,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-28559712/original/6b57859f-677f-4e93-8b8c-0ffb4e6f18ad.jpeg,25,176328847,LUX Holiday Home,"","",false,25.0774,55.1473,4,1,2,1.0,true,"TV,Wifi,Waterfront,Air conditioning,Lake access,Pool,Kitchen,Free parking on premises,Hot water kettle,Gym,Conditioner,Elevator,Trash compactor,Hot tub,Cleaning products,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Freezer,High chair,Crib,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Sauna,Stove,Single level home,Shower gel,Patio or balcony,Long term stays allowed,Cleaning before checkout,Dining table,Bread maker,Toaster",,2,Firm,AED,80,,71,4.61,4.7,4.8,4.6,4.8,4.8,4.6,13155.0,48316.0,192.0,705.0,0.2,0.2,36.0,132.4,44.4,163.2,66,69,299,365,0.0,0.0,200.2,735.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
28562676,Luxury Casa - Grand Sea View Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/45572bf6-da9f-4ec2-a628-046b26d9d659.jpg,43,194879004,Neha,"","",false,25.0765,55.1348,6,2,3,2.5,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Game console,Hot water,Gym,Elevator,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Beach access,Smoke alarm,Patio or balcony,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance,Bathtub",true,2,Strict,AED,68,0,83,4.59,4.6,4.8,4.4,4.7,5.0,4.5,26142.0,96023.0,243.8,895.6,0.2,0.3,71.6,263.1,81.2,298.2,89,43,276,365,0.0,0.0,184.3,676.9,0.0,0.0,0.0,0.0,0.0,0.0,0,43,90,90
28749250,"Luxuary villa in the Lakes, with full maid service",Entire villa,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-28749250/original/30b52b4f-cfc0-4db1-bef3-b4e236c8c1f1.jpeg,19,144745085,Hugh,"","",true,25.0779,55.1738,9,4,6,2.5,false,"High chair,TV,Wifi,Air conditioning,Pool,Crib,Kitchen,Pack ’n play/Travel crib,Free parking on premises,Children’s dinnerware,Pets allowed,Hot water,Free street parking,Outdoor furniture,Microwave,Hammock,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,BBQ grill,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outdoor kitchen,Private entrance",false,5,Strict,AED,0,0,53,4.94,4.9,5.0,4.9,5.0,5.0,4.8,116602.0,428271.0,662.1,2431.8,0.5,0.5,319.5,1173.3,347.0,1274.6,182,29,183,365,38003.0,139588.0,576.1,2115.9,0.7,0.0,422.3,1551.0,0.0,0.0,66,0,24,90
28776120,⭐ Cozy and spacious one bedroom in Dubai ⭐,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/107e7f4b-ef0d-44bb-a6d5-24b577c0508c.jpg,27,205705649,Fuad,"","",true,25.2966,55.3945,4,1,1,1.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Hot tub,Cooking basics,Washer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",,2,Moderate,AED,27,,38,4.82,4.7,4.9,4.8,5.0,4.4,4.7,1202.0,4415.0,93.6,343.9,0.0,0.0,3.3,12.1,4.9,17.9,11,118,354,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
28848794,Savoy Suites luxury Hotel Apartment-Studio Room112,Room in aparthotel,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-28848794/original/3e4c375d-752b-421c-b863-c7e5b844563c.jpeg,122,223470368,Savoy Suites Hotel Apartments,187035343,Savoy Dubai,false,25.2545,55.2971,2,,4,1.0,false,"High chair,TV,Wifi,Air conditioning,Pool,Crib,Kitchen,Free parking on premises,Paid parking off premises,Smoking allowed,Hot water,Gym,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Washer,EV charger,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Beach essentials,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance",true,1,Flexible,AED,0,0,61,4.66,4.7,4.8,4.8,4.8,4.6,4.5,2224.0,8170.0,88.8,326.1,0.0,0.0,6.1,22.4,0.0,0.0,16,0,349,365,0.0,0.0,57.8,212.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
28853604,Dubai marina luxurious apartment JBR,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6ff221cb-135b-42ed-ac28-3787de9fd0c1.jpg,34,217552352,Fahad,"","",false,25.0720,55.1328,5,3,3,3.5,false,"TV,Washer,Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,Pool,Kitchen,Free parking on premises,Lock on bedroom door,Smoking allowed,Hot tub",true,3,Flexible,AED,108,0,26,4.88,4.7,4.8,4.7,4.8,5.0,4.8,33122.0,121648.0,242.5,890.6,0.3,0.4,90.7,333.3,108.6,398.8,124,60,241,365,3742.0,13744.0,204.1,749.5,0.1,0.4,41.6,152.7,124.7,458.1,13,60,77,90
